Timestamp;GazeX;GazeY;LeftEye;RightEye;LineNumber
78455408,6340534;729,9271;541,1583;True;True;0
78455424,2599681;733,713;537,5695;False;True;0
78455438,8477285;734,5209;536,3109;True;True;0
78455453,9676808;734,2482;540,6237;True;True;0
78455469,1332494;732,2682;539,2495;True;True;0
78455483,6598077;730,3985;537,1255;True;True;0
78455498,7691161;724,43;527,6393;True;True;0
78455529,5024386;728,9566;524,7847;True;True;0
78455543,7218461;728,683;523,8564;True;True;0
78455559,0611375;735,9875;523,4595;True;True;0
78455573,6568807;737,469;524,2743;True;True;0
78455588,6913021;724,1174;536,0322;True;True;0
78455604,0005626;721,8464;534,8676;True;True;0
78455618,7247922;724,304;524,0977;True;True;0
78455633,6204635;729,148;517,9966;True;True;0
78455649,3292481;740,8699;516,9688;True;True;0
78455679,7174061;763,3082;515,3063;True;True;0
78455694,1257417;779,712;512,3524;False;True;0
78455708,6393754;789,4218;497,923;True;True;0
78455723,7156118;789,9396;499,9739;True;True;0
78455739,3320231;790,7579;502,6011;True;True;0
78455753,9159821;793,3648;500,7223;True;True;0
78455768,5546808;796,0094;499,2796;True;True;0
78455783,9623968;802,5489;510,3125;False;True;0
78455798,7170374;802,8357;511,2555;True;True;0
78455829,9608839;804,0809;513,3077;True;True;0
78455843,740853;804,5279;512,5927;True;True;0
78455858,5642983;812,4687;519,8666;True;True;0
78455874,0731308;862,9437;519,2858;False;True;0
78455888,7878569;870,5453;518,0343;True;True;0
78455904,3548504;859,7043;516,3641;True;True;0
78455933,7284225;862,2596;514,0349;True;True;0
78455948,6168712;860,7539;504,9005;True;True;0
78455979,6790123;859,5067;507,2925;True;True;0
78455993,2985635;862,1013;532,8552;True;True;0
78456008,807396;869,3674;547,265;False;True;0
78456023,5886461;871,287;538,2516;False;True;0
78456038,8598929;871,7507;517,0494;True;True;0
78456053,491369;873,295;515,4111;False;True;0
78456068,6010575;861,4047;514,6506;False;True;0
78456083,6373796;862,3546;513,4987;True;True;0
78456098,9097669;864,7318;518,2803;True;True;0
78456129,5575585;878,7167;521,9752;True;True;0
78456143,9525893;878,519;527,9631;False;True;0
78456158,6547709;899,8616;533,5149;True;True;0
78456173,854552;942,5384;533,1262;True;True;0
78456188,7897576;959,1602;549,3693;False;True;0
78456203,6010385;961,1317;544,0745;True;True;0
78456218,6947613;963,6254;544,4507;True;True;0
78456234,173563;965,4358;543,8497;True;True;0
78456248,5963438;969,756;539,1628;False;True;0
78456280,1032452;969,7266;516,967;True;True;0
78456293,6098957;958,7959;510,2042;True;False;0
78456308,7321288;953,0315;524,1786;True;True;0
78456324,0619167;947,8453;532,4009;False;True;0
78456338,6352319;943,631;532,0368;True;True;0
78456353,5768998;947,0475;525,8261;True;True;0
78456369,231705;946,359;525,1673;True;True;0
78456383,9719003;949,5948;519,258;False;True;0
78456398,7656949;944,9704;526,7609;True;True;0
78456430,0589593;950,6938;517,524;True;True;0
78456443,5507844;954,6198;517,1777;True;True;0
78456463,3711316;969,7328;525,519;True;True;0
78456476,8340664;993,3597;519,2652;True;True;0
78456492,0912481;1010,091;517,9416;True;True;0
78456507,2480737;1016,274;513,6107;True;True;0
78456519,3923129;1024,052;511,5187;True;True;0
78456534,398224;1031,244;514,7415;True;True;0
78456550,324447;1037,007;524,6869;False;True;0
78456580,1933377;1035,225;522,993;True;True;0
78456595,3562455;1035,342;524,2827;True;True;0
78456609,3612557;1036,779;525,3188;True;True;0
78456624,3660264;1045,832;533,7192;True;True;0
78456639,722804;1051,862;536,4384;True;True;0
78456654,4211843;1052,309;538,2836;True;False;0
78456669,3715954;1039,713;531,444;True;True;0
78456685,1077499;1039,243;528,9867;False;True;0
78456699,3187944;1049,798;527,5564;True;True;0
78456730,5710039;1048,578;532,761;True;True;0
78456744,3977298;1054,534;535,5486;True;True;0
78456759,3048053;1050,049;532,9715;True;True;0
78456774,8026138;1076,15;546,8499;True;True;0
78456789,3770694;1093,201;556,2561;True;True;0
78456804,3198777;1097,03;550,2181;True;True;0
78456820,0066144;1101,113;551,6781;False;True;0
78456834,2222205;1101,995;547,4799;True;True;0
78456849,3041591;1106,42;539,6644;True;True;0
78456880,3241049;1107,582;527,4226;True;True;0
78456894,3412795;1109,165;532,8305;True;True;0
78456909,8178003;1119,391;539,3559;True;True;0
78456924,0554544;1142,027;554,1498;True;True;0
78456939,2951498;1150,607;546,4142;True;True;0
78456954,2470815;1154,619;543,8531;False;True;0
78456969,0864926;1168,311;559,3748;True;True;0
78456984,1220544;1173,794;544,2283;True;True;0
78456999,9262534;1178,108;538,2307;True;True;0
78457030,28286;1189,469;518,9865;True;True;0
78457044,9322025;1189,953;538,1237;False;True;0
78457059,1512299;1190,288;512,648;True;True;0
78457074,2772644;1191,7;508,2725;True;True;0
78457089,7416208;1180,442;535,4199;False;True;0
78457104,3711963;1180,634;527,3626;True;True;0
78457119,4466725;1188,222;519,815;True;True;0
78457134,9558851;1215,81;519,0219;True;True;0
78457149,3265872;1232,111;525,2205;True;True;0
78457181,2600024;1232,037;521,5071;True;True;0
78457194,1861835;1248,914;523,7496;True;True;0
78457209,1822111;1255,615;537,1417;True;False;0
78457225,1012115;1257,762;535,1603;True;True;0
78457239,2168416;1265,207;538,2824;True;True;0
78457254,3056226;1263,835;538,7535;True;True;0
78457269,9516846;1258,568;554,1122;True;True;0
78457284,253962;1258,132;551,8888;True;True;0
78457299,3469245;1257,043;545,6623;True;True;0
78457330,4390963;1271,345;536,6564;True;True;0
78457344,4186374;1279,864;540,761;True;True;0
78457359,9654835;1320,1;533,1434;True;True;0
78457374,4901411;1334,558;528,3166;True;True;0
78457389,4622201;1349,751;526,0414;True;True;0
78457405,0352957;1366,07;525,9495;True;True;0
78457419,4101793;1366,133;530,0431;True;True;0
78457434,2849431;1365,015;532,1979;True;True;0
78457450,3255874;1366,285;534,6177;True;True;0
78457480,1887761;1375,416;534,5261;True;True;0
78457494,927831;1370,738;536,8626;True;True;0
78457509,29017;1361,978;545,5746;True;True;0
78457524,3416976;1357,298;554,2509;True;True;0
78457540,5172905;1359,274;555,0001;True;True;0
78457554,3276706;1359,841;556,9254;True;True;0
78457569,1530166;1359,908;554,5684;True;False;0
78457585,2734896;1363,996;549,5662;True;False;0
78457599,2085546;1364,71;548,0199;True;True;0
78457643,9271201;1362,986;553,219;True;True;0
78457659,3758909;1354;553,8054;True;True;0
78457674,5159905;1085,962;537,7271;True;True;0
78457689,2367988;800,3117;568,6498;True;True;0
78457704,4187134;746,9631;562,5768;True;True;0
78457719,658789;706,8714;558,3942;True;True;0
78457734,0169465;704,2772;562,1763;True;True;0
78457749,1251145;703,8125;565,7456;True;True;0
78457779,9249609;704,054;577,7832;False;True;0
78457794,2021493;701,7056;569,9194;True;True;0
78457809,8238825;712,8268;563,8489;False;True;0
78457824,2527455;711,8676;561,3975;True;True;0
78457839,403869;682,0283;556,9802;True;True;0
78457854,7625474;674,0179;558,9656;True;True;0
78457869,1640406;656,0803;558,4512;True;True;0
78457884,2767702;651,1818;547,9758;True;True;0
78457900,0733664;644,2815;544,7033;True;True;0
78457930,6474115;643,4506;550,8998;True;True;0
78457944,6060449;639,3533;555,283;True;True;0
78457959,1664354;633,4462;558,5762;True;True;0
78457974,2426719;630,2375;555,3478;True;True;0
78457989,7556859;628,4672;558,1953;True;True;0
78458004,4130113;626,7046;553,8783;True;True;0
78458019,2505217;625,7497;551,0395;True;True;0
78458035,3732756;627,15;554,1394;False;True;0
78458049,0205768;633,8891;547,9725;True;True;0
78458080,5632111;628,8846;535,7782;True;False;0
78458094,1371458;619,7894;518,376;True;False;0
78458109,1240501;627,822;530,704;True;True;0
78458124,1793791;628,2444;528,4901;True;True;0
78458139,1370128;630,8275;531,7213;True;False;0
78458154,0927458;632,6292;529,1539;True;True;0
78458169,9087291;638,5108;531,4081;True;True;0
78458184,0996263;639,1759;529,3109;True;True;0
78458199,1420306;644,455;535,7615;True;True;0
78458230,1030552;647,8234;533,3019;True;True;0
78458244,1802914;666,952;577,0633;True;True;0
78458261,3142099;668,8202;577,8286;True;True;0
78458274,3339048;667,7986;569,7579;True;True;0
78458289,2915385;674,5715;564,9651;True;True;0
78458304,8231792;681,339;559,4872;True;True;0
78458319,1969224;680,6329;562,6804;True;True;0
78458334,1701418;676,2349;551,2252;True;True;0
78458349,941649;676,8381;541,9234;True;True;0
78458380,1777521;675,1705;540,0781;True;True;0
78458394,6183994;688,0207;554,3088;True;True;0
78458409,3437694;706,0869;572,793;True;True;0
78458424,1858414;725,8724;565,1057;True;True;0
78458440,0428795;723,9631;569,677;True;True;0
78458454,0634753;734,3703;558,8649;True;True;0
78458469,2271433;735,2791;564,5411;True;True;0
78458484,5797395;726,5152;582,3463;True;True;0
78458499,1465923;736,1776;570,628;True;True;0
78458530,4934559;729,3135;584,0701;False;True;0
78458544,2118428;742,8512;573,191;False;True;0
78458559,2063498;752,5961;567,5784;True;True;0
78458574,7710624;755,4797;562,3364;True;True;0
78458589,2238741;756,1942;559,5449;True;True;0
78458604,1955729;750,1859;552,415;True;True;0
78458619,6679122;749,8589;547,0502;True;True;0
78458634,123765;748,2241;551,5634;True;True;0
78458649,3300084;742,5905;555,2563;True;True;0
78458680,2180466;755,488;550,9102;True;True;0
78458694,2470055;757,5428;547,5507;True;True;0
78458709,7250469;752,4863;548,0533;True;True;0
78458724,2561668;750,7703;538,7681;True;True;0
78458739,747513;756,8975;537,9276;True;True;0
78458754,5739994;761,6824;537,5684;True;True;0
78458769,292907;765,0649;538,4059;True;True;0
78458784,4360476;774,2288;545,3051;True;True;0
78458801,3829387;785,6628;555,8857;True;True;0
78458830,1783223;791,1212;559,6667;True;True;0
78458844,883545;797,4568;558,9771;True;True;0
78458859,1926649;798,6027;561,7272;True;True;0
78458874,3137575;789,7433;565,2365;True;True;0
78458889,4781858;778,7343;564,0497;True;True;0
78458904,2385284;785,9452;562,0126;True;True;0
78458919,3276896;791,9844;564,2807;True;True;0
78458934,9441008;801,1708;571,9411;True;True;0
78458949,1475426;807,8011;575,1042;False;True;0
78458979,8500739;828,2435;586,468;False;True;0
78458993,6787005;830,6169;583,0222;True;True;0
78459008,813098;836,8392;583,4622;True;True;0
78459024,4948929;842,1318;574,2711;True;True;0
78459039,0005436;847,7437;565,0132;True;True;0
78459053,8110643;845,5638;568,2598;True;True;0
78459068,5394753;842,9261;570,0428;True;True;0
78459083,596705;838,0132;576,1653;True;True;0
78459098,7417463;842,3207;571,9114;True;True;0
78459129,5271475;839,0054;581,6555;True;True;0
78459143,5796748;843,4623;576,8246;True;True;0
78459158,9398737;852,4409;555,0475;True;True;0
78459173,6348327;857,097;555,3509;True;True;0
78459188,7931788;865,6959;551,6025;True;True;0
78459203,9477236;863,9407;553,5729;True;True;0
78459218,4579359;862,5222;553,8546;True;True;0
78459233,6683608;867,0936;556,7367;True;True;0
78459248,3937308;883,7209;555,2135;False;True;0
78459279,4136766;902,0249;547,559;True;True;0
78459294,0805054;903,259;554,7277;True;True;0
78459308,688413;903,5643;550,8941;True;True;0
78459323,6460468;903,1278;549,7526;True;True;0
78459339,595078;904,9478;538,8352;True;True;0
78459353,3906327;906,8681;545,6717;True;True;0
78459368,5352938;906,7104;558,1898;True;True;0
78459384,4018353;907,8564;564,1871;False;True;0
78459398,3813763;908,943;565,8764;False;True;0
78459429,6499318;917,4219;583,0741;True;True;0
78459443,6423974;949,2592;576,6172;True;True;0
78459458,5973702;958,1071;568,5251;True;True;0
78459473,7336684;980,7482;577,3478;False;True;0
78459488,7574459;984,9517;570,0442;True;True;0
78459503,430357;972,7779;559,0766;True;True;0
78459519,4660595;977,5792;564,5868;False;True;0
78459533,6037375;973,3017;555,8332;True;True;0
78459548,605087;972,1807;553,3181;True;True;0
78459579,6155294;964,245;549,4215;True;True;0
78459593,4156457;968,8578;553,0814;True;True;0
78459608,6933548;963,3937;551,6475;False;True;0
78459623,660492;953,7288;571,7769;False;True;0
78459638,5409579;942,8048;587,1135;True;True;0
78459655,9858285;963,2012;570,4349;True;True;0
78459668,8652528;966,9059;573,1487;True;True;0
78459683,6453625;990,838;573,1719;True;True;0
78459699,4640067;1007,742;578,2996;True;True;0
78459729,087709;1029,743;591,8916;True;True;0
78459743,4888221;1025,641;582,8489;True;True;0
78459758,6380449;1044,064;573,5363;True;True;0
78459774,0354972;1047,125;572,4465;True;True;0
78459788,9881891;1049,663;571,5869;True;True;0
78459803,5196892;1046,488;587,9949;True;True;0
78459818,5879428;1047,505;585,8331;True;True;0
78459833,8040697;1039,808;584,6011;False;True;0
78459848,6537445;1042,392;579,7949;False;True;0
78459879,9648753;1050,449;570,606;True;True;0
78459893,5068786;1051,947;570,0112;True;True;0
78459910,2374716;1069,223;564,1786;True;True;0
78459923,4658618;1073,954;562,556;False;True;0
78459938,0863139;1076,029;569,7479;True;True;0
78459953,7262937;1075,485;567,1991;True;True;0
78459968,8637323;1082,6;586,0123;True;True;0
78459983,5339824;1084,574;586,0198;True;True;0
78459998,7592326;1088,424;586,8712;True;True;0
78460029,6065961;1092,513;583,6974;True;True;0
78460043,6450584;1111,982;575,2775;True;True;0
78460058,6984867;1129,557;567,624;True;True;0
78460073,7773841;1129,757;564,3214;True;True;0
78460088,8680658;1134,875;562,3452;True;True;0
78460103,7420694;1134,157;567,9205;True;True;0
78460118,5046928;1124,444;581,9631;True;True;0
78460133,6200834;1121,182;585,2377;True;True;0
78460149,2631043;1119,76;587,7281;True;True;0
78460179,5862588;1144,446;594,5003;True;True;0
78460194,0455328;1136,634;579,7562;True;True;0
78460208,3367862;1185,914;581,4722;True;True;0
78460223,5608961;1191,864;597,5965;True;False;0
78460239,2803245;1199,965;596,9973;True;False;0
78460253,4750231;1203,573;599,6782;True;True;0
78460268,4440609;1206,956;596,23;True;True;0
78460283,9361674;1218,089;587,0194;True;False;0
78460298,2669551;1234,265;570,7969;True;True;0
78460329,9213496;1235,146;571,9921;False;True;0
78460343,3230823;1233,855;576,6447;True;True;0
78460358,3677674;1234,268;575,4664;True;True;0
78460373,8017129;1238,228;581,6021;True;True;0
78460388,4544767;1237,636;580,0796;True;True;0
78460403,4128707;1236,126;575,0109;True;False;0
78460419,3056416;1235,763;566,1561;False;True;0
78460433,344484;1237,572;566,0546;False;True;0
78460448,5454055;1238,66;569,1368;True;True;0
78460479,528478;1272,847;555,0149;True;True;0
78460493,496995;1267,835;560,5753;True;True;0
78460509,1521803;1292,313;567,6731;True;True;0
78460523,3913549;1298,081;577,8015;True;True;0
78460538,5725092;1312,889;583,7455;True;True;0
78460554,2698897;1313,05;589,0624;True;True;0
78460568,5653246;1313,993;586,7534;True;True;0
78460583,41652;1315,704;587,3369;True;True;0
78460599,2480889;1316,931;587,4302;True;True;0
78460629,5362708;1326,552;582,4565;True;True;0
78460643,7237468;1336,694;575,0992;False;True;0
78460658,6403257;1336,461;573,4557;True;True;0
78460673,4763156;1335,324;573,4112;True;True;0
78460689,2215933;1331,956;572,7914;True;True;0
78460703,6143433;1328,342;569,4358;True;True;0
78460718,7301141;1335,772;567,7737;True;True;0
78460733,9470013;1338,349;568,8554;True;True;0
78460748,6822548;1340,765;572,4321;True;True;0
78460779,5691526;1366,56;582,6884;True;True;0
78460793,599632;1357,582;582,5215;True;True;0
78460808,6819507;1362,736;582,376;True;True;0
78460823,8615845;1344,282;585,0039;True;True;0
78460838,7500333;1331,977;586,2569;True;True;0
78460853,6354409;1287,279;590,4461;True;True;0
78460868,7728795;1221,404;597,7915;False;True;0
78460883,549568;952,7429;589,354;True;True;0
78460897,9210303;783,887;581,5824;True;True;0
78460929,5921509;724,1856;579,1245;False;True;0
78460958,6159969;720,2453;578,6803;True;True;0
78460988,6076719;663,3885;574,5372;True;True;0
78461003,4987817;677,9955;589,852;True;True;0
78461018,3252681;677,9714;587,5192;False;True;0
78461033,58283;671,1686;582,174;False;True;0
78461048,9814227;667,0288;579,6811;True;True;0
78461079,3885875;670,8127;580,3985;True;True;0
78461093,8003444;666,8704;580,2097;False;True;0
78461108,2185636;659,8533;583,3546;True;True;0
78461123,3404166;650,551;581,9068;True;True;0
78461138,6211668;655,7466;583,5197;True;True;0
78461153,1747148;649,9395;581,8727;True;True;0
78461168,3273588;646,9583;579,4553;True;True;0
78461183,7210098;646,1356;578,6016;True;True;0
78461198,2658146;641,5725;572,5431;True;True;0
78461230,1239627;630,3116;575,1964;True;True;0
78461243,4416851;633,0116;574,5112;True;True;0
78461258,599651;633,7563;576,8333;True;True;0
78461273,8811615;649,3139;585,5164;True;True;0
78461288,5171993;647,2558;586,1746;True;True;0
78461303,4588673;638,7931;588,3866;True;True;0
78461319,223532;637,2477;589,6464;True;True;0
78461333,5429156;638,6653;588,5142;True;True;0
78461348,5419842;642,7827;587,0672;True;True;0
78461379,6763513;660,0387;595,8376;True;True;0
78461393,4395943;680,9963;592,9124;True;True;0
78461409,3707591;686,5647;592,6987;True;True;0
78461423,8053242;693,9651;587,538;True;True;0
78461438,4938209;695,1286;582,2213;True;True;0
78461453,7289547;695,5804;582,9916;True;True;0
78461468,4965198;699,1949;585,0819;True;True;0
78461483,660568;699,7279;580,8834;True;True;0
78461498,8728936;700,2233;592,7567;False;True;0
78461529,7217777;699,7902;597,1328;True;True;0
78461543,6450584;703,1823;596,4273;True;True;0
78461558,4783873;716,3965;606,1573;True;True;0
78461573,5660279;718,893;605,9394;True;True;0
78461588,4807061;720,5419;596,7152;True;True;0
78461603,4421412;720,4606;595,8205;True;True;0
78461618,5582921;724,3661;585,8273;True;True;0
78461633,6197033;724,739;588,2228;True;True;0
78461648,4013335;728,3038;577,2081;True;True;0
78461679,847413;742,1303;573,225;True;True;0
78461693,4156457;746,6596;578,3979;True;True;0
78461708,7294678;747,9211;588,2949;True;True;0
78461723,6407248;747,5547;590,6924;True;True;0
78461738,5519818;748,6714;589,0313;True;True;0
78461753,5046738;742,2744;590,5649;True;True;0
78461769,2233419;741,608;588,3271;True;True;0
78461783,2998179;744,4208;585,7243;True;True;0
78461798,5178455;741,413;584,0568;True;True;0
78461829,548055;733,9894;583,64;True;True;0
78461843,5104899;748,1152;581,3073;True;True;0
78461859,2804765;750,3681;581,1544;True;True;0
78461873,421956;754,7905;583,4182;True;True;0
78461888,3883328;755,0818;586,7223;True;True;0
78461903,3026309;743,8152;602,7504;True;True;0
78461918,3461756;741,4306;607,9014;True;True;0
78461933,4360971;744,2359;602,8861;True;True;0
78461948,7100048;757,0939;602,4703;True;True;0
78461979,4323033;765,6996;604,0572;True;True;0
78461994,0113205;773,73;599,59;True;True;0
78462008,5344575;772,8004;599,0627;True;True;0
78462023,6403447;789,8724;594,3861;True;True;0
78462039,170845;799,2065;590,8741;True;True;0
78462053,6407629;807,0244;591,6396;True;True;0
78462068,4155506;807,3242;591,4849;True;True;0
78462083,9221023;806,9583;591,5013;True;True;0
78462098,6900476;806,4532;594,3895;True;True;0
78462129,7647332;799,0119;624,2471;True;True;0
78462143,5770139;797,2858;629,129;False;True;0
78462158,4232674;804,3113;618,5078;True;True;0
78462173,8830622;799,9385;599,9626;True;True;0
78462188,7848158;805,0251;609,2538;True;True;0
78462203,4265556;812,1028;607,1581;True;True;0
78462218,8506175;817,9211;613,6996;True;True;0
78462233,5987957;815,7511;613,45;True;True;0
78462248,4522719;818,2402;603,1174;True;True;0
78462279,4547314;766,4049;619,8661;True;True;0
78462293,496995;743,2977;623,8766;True;True;0
78462308,9602111;662,0552;636,1404;True;True;0
78462323,3795707;646,975;655,2609;False;True;0
78462338,638273;647,0328;652,4114;True;True;0
78462353,566256;639,3481;657,4509;True;True;0
78462368,2190198;632,5488;669,6355;False;True;0
78462383,3427734;630,4149;673,5236;True;True;0
78462398,5014996;630,152;672,5372;True;True;0
78462429,5241064;643,4643;693,5203;True;True;0
78462443,3143391;647,5751;697,764;True;True;0
78462458,2510653;649,8533;698,2801;True;True;0
78462473,3326238;654,141;701,3731;False;True;0
78462489,1622919;656,3211;702,663;True;True;0
78462503,0665658;651,2415;693,9604;False;True;0
78462518,4917681;649,4907;677,2693;False;True;0
78462533,5261895;647,2646;674,5601;True;True;0
78462548,0158745;644,3835;687,6906;False;True;0
78462579,7094232;642,3097;695,2505;False;True;0
78462592,8351764;634,75;689,205;True;True;0
78462608,2949712;637,639;699,7511;True;True;0
78462623,8646256;656,2142;698,2295;True;True;0
78462638,3957455;676,9459;691,7128;True;True;0
78462653,3469169;678,3115;694,1075;True;True;0
78462668,9131501;691,5562;693,8157;True;True;0
78462683,1055679;697,2433;694,1861;False;True;0
78462698,9945374;705,2946;695,6306;True;True;0
78462729,5780859;704,9036;688,9419;True;True;0
78462743,5237947;691,1906;684,1056;True;True;0
78462758,829634;692,1453;684,7435;True;True;0
78462773,2911888;689,9022;684,2275;True;True;0
78462788,4453534;691,2839;687,8043;True;True;0
78462804,2282647;703,0091;697,6068;True;True;0
78462818,5499291;709,888;693,8371;True;True;0
78462833,1228641;716,0624;687,6705;True;True;0
78462848,9179398;726,6465;685,9754;True;True;0
78462879,2977348;760,0026;665,3577;True;True;0
78462893,7703136;754,8295;666,6043;True;True;0
78462908,5002452;757,1976;666,4427;False;True;0
78462923,1685946;744,3721;679,4862;True;True;0
78462938,599499;746,0608;689,2446;True;True;0
78462953,30016;750,6448;705,5915;True;True;0
78462968,4611671;747,5909;695,7334;True;True;0
78462983,4693591;764,4926;675,8416;True;True;0
78462998,3163729;772,1418;675,7828;False;True;0
78463029,5336098;767,7579;695,8069;False;True;0
78463043,3964488;768,8156;696,8864;True;True;0
78463058,4434147;799,1615;680,5847;True;True;0
78463073,7956307;780,4286;689,2231;True;True;0
78463088,3769287;777,6867;700,8926;True;True;0
78463103,3953844;791,0386;692,2753;True;True;0
78463118,9536347;797,913;697,8732;False;True;0
78463133,2064943;799,9558;699,6241;True;True;0
78463148,3705424;817,2159;694,1751;True;True;0
78463179,1859745;812,1177;696,3842;True;True;0
78463193,3468409;819,8005;689,6816;True;True;0
78463209,0381392;820,4691;681,6989;True;True;0
78463223,613355;820,3276;680,9395;True;True;0
78463238,6143243;821,2043;673,2806;True;True;0
78463253,652167;821,7292;669,142;True;True;0
78463268,4877767;822,5118;675,5327;True;True;0
78463283,3104617;817,8646;696,8234;True;True;0
78463298,5809483;818,6221;700,722;True;True;0
78463329,3583666;842,9556;699,2214;True;True;0
78463343,7754454;846,3836;702,8576;True;True;0
78463358,4753462;852,1321;708,419;False;True;0
78463373,596819;861,8503;701,1021;True;True;0
78463388,9604391;875,7438;684,461;True;True;0
78463403,4603878;881,4897;681,9915;True;True;0
78463418,1435626;886,3497;680,0034;True;True;0
78463433,7633951;885,5994;677,1192;True;True;0
78463448,594063;893,4048;655,8631;True;True;0
78463479,5326595;895,0234;660,6429;False;True;0
78463493,3928375;895,3878;662,2463;True;True;0
78463508,2318684;894,7243;663,1691;True;True;0
78463523,7490639;894,0239;668,7642;True;True;0
78463538,1973139;895,0889;668,1992;True;True;0
78463553,5567526;907,3767;679,0259;True;True;0
78463568,7025541;934,9351;692,9869;True;True;0
78463583,3591193;936,0198;691,8176;True;True;0
78463598,5455955;947,5294;689,4651;True;True;0
78463629,3519043;960,6636;686,5599;True;True;0
78463643,5127707;960,3653;693,4177;True;True;0
78463658,7536065;957,9767;693,2505;True;True;0
78463673,4611101;955,5106;692,7628;False;True;0
78463688,674576;961,7729;684,7401;True;True;0
78463704,0917955;959,4636;699,3979;True;True;0
78463718,3081619;962,7785;682,7425;False;True;0
78463733,4877957;959,2022;691,8383;True;True;0
78463748,7400357;958,0264;692,8226;True;True;0
78463779,4372451;953,3459;696,9407;True;True;0
78463793,5152416;936,3135;703,4729;False;True;0
78463808,5048068;939,6771;694,3176;True;True;0
78463823,5795228;937,2012;698,6224;True;True;0
78463839,5087869;951,5372;702,4578;False;True;0
78463853,6187149;962,9026;704,9409;False;True;0
78463868,5516397;975,1543;706,0851;True;True;0
78463883,8084413;974,538;708,8777;True;True;0
78463898,6379689;977,8958;704,9767;True;True;0
78463929,8544455;992,6358;706,0219;False;True;0
78463943,4918632;1003,876;703,5261;True;True;0
78463958,3118873;1002,626;705,8023;True;True;0
78463973,7865074;1003,117;709,1042;False;True;0
78463988,9315487;1005,584;710,3094;True;True;0
78464003,297309;1005,04;713,0598;True;True;0
78464018,6004873;1007,639;714,2862;False;True;0
78464033,494258;1010,28;711,6769;True;True;0
78464048,6104089;1010,796;707,0092;True;True;0
78464079,5957622;1012,513;702,9781;True;True;0
78464093,4620224;1014,579;704,6723;True;True;0
78464109,1727077;1040,364;703,1136;True;True;0
78464123,6255194;1047,677;703,0191;True;True;0
78464138,466451;1064,992;699,7615;True;True;0
78464153,6920814;1071,519;701,5832;True;True;0
78464168,8139343;1096,976;695,3016;True;True;0
78464183,6008865;1101,801;692,7947;True;True;0
78464199,2017121;1104,915;689,1442;True;True;0
78464229,7658736;1113,099;686,2631;True;True;0
78464244,0164523;1111,364;687,3561;True;True;0
78464258,6156168;1111,495;688,7853;True;True;0
78464273,7196033;1112,002;688,3061;True;True;0
78464288,8452576;1112,201;688,5042;True;True;0
78464303,807453;1112,434;680,602;True;True;0
78464318,5122955;1113,063;680,5094;True;True;0
78464333,8211759;1089,934;699,9527;True;True;0
78464348,6028062;1082,801;699,5927;True;True;0
78464379,8820055;1080,945;717,4844;True;True;0
78464393,3795327;1085,156;717,3533;True;True;0
78464408,474776;1130,899;723,0444;True;True;0
78464424,090427;1144,616;719,0785;False;True;0
78464438,5949373;1152,54;718,6802;True;True;0
78464453,6263177;1162,429;718,0038;True;True;0
78464468,9473624;1181,185;707,9602;True;True;0
78464483,3952323;1178,827;706,1997;True;True;0
78464498,3752941;1176,066;699,4629;True;True;0
78464529,5267674;1173,854;703,0199;True;True;0
78464543,3686987;1171,376;703,6941;True;True;0
78464558,9596408;1170,549;702,2707;False;True;0
78464573,638254;1166,039;700,7214;True;True;0
78464588,6042507;1169,781;709,736;True;True;0
78464603,8595317;1187,293;705,2596;True;True;0
78464618,5449873;1188,571;708,3143;True;True;0
78464633,161258;1197,03;705,9766;True;False;0
78464648,7651247;1228,169;703,832;True;False;0
78464679,4946458;1236,545;704,2665;True;True;0
78464693,5669402;1245,721;712,2303;False;True;0
78464708,549663;1253,466;711,2357;True;True;0
78464723,3016426;1254,127;708,5551;True;True;0
78464738,8264408;1266,135;692,3431;True;False;0
78464753,5126567;1263,254;700,4113;False;True;0
78464768,1403314;1260,521;700,2833;True;True;0
78464783,9186811;1263,472;704,7089;True;True;0
78464798,4984585;1265,122;695,4922;False;True;0
78464829,8240345;1263,08;699,8832;False;True;0
78464843,416596;1269,591;696,7063;True;True;0
78464858,5433908;1290,432;702,5009;True;True;0
78464874,001665;1302,484;700,5468;False;True;0
78464888,5487507;1320,518;698,5172;True;True;0
78464903,6215659;1315,186;699,5262;True;True;0
78464918,9707409;1327,813;702,3591;True;True;0
78464933,4695491;1327,159;698,358;False;True;0
78464948,5944432;1324,203;692,4122;True;True;0
78464979,5642108;1325,532;680,8025;True;True;0
78464993,4871114;1322,971;681,3196;True;True;0
78465008,688413;1323,234;689,0333;True;True;0
78465023,4263275;1322,331;694,6324;False;True;0
78465038,5793517;1326,87;705,2001;True;True;0
78465053,735417;1374,886;677,0492;True;True;0
78465068,272239;1392,12;667,1981;False;True;0
78465083,4822837;1405,222;672,9515;True;True;0
78465099,3157533;1400,415;682,7876;True;True;0
78465129,6936475;1406,752;696,9279;True;True;0
78465143,646579;1401,992;703,8055;False;True;0
78465158,2871784;1392,697;714,425;False;True;0
78465173,5493019;1391,307;714,9676;False;True;0
78465188,9592987;1405,58;709,5043;True;True;0
78465203,2239425;1427,157;697,751;False;True;0
78465218,3773469;1400,926;694,2504;True;True;0
78465233,8010287;1406,769;692,8928;True;True;0
78465248,2933746;1414,339;688,8882;True;True;0
